latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
24.18234,82.64417,304.68,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,282.47,0.65,N
24.18309,82.66032,304.11,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,281.06,0.99,N
24.19806,82.71532,306.47,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,276.18,1.09,N
24.2027,82.70829,300.61,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,277.12,0.53,N
24.20604,82.70895,300.98,0.4,0.37,2026-09-06,2027,N,VIIRS,n,2.0NRT,277.44,0.69,N
24.76391,74.60693,301.93,0.47,0.48,2026-09-06,2027,N,VIIRS,n,2.0NRT,279.07,2.03,N
13.39207,80.103,304.24,0.4,0.37,2026-09-06,2029,N,VIIRS,n,2.0NRT,285.54,0.59,N
13.39294,80.0768,307.2,0.4,0.37,2026-09-06,2029,N,VIIRS,n,2.0NRT,281.93,0.57,N
14.36157,78.78092,312.71,0.38,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,290.24,2.88,N
14.36213,78.77739,316.75,0.38,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,289.62,2.88,N
14.5861,78.58088,298.19,0.39,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,276.76,0.52,N
14.60554,78.52198,308.55,0.39,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,283.51,1.9,N
15.02173,78.0144,314.99,0.39,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,289.03,2.19,N
15.06937,76.86656,295.47,0.42,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,270.81,0.28,N
15.16716,76.37951,309.9,0.44,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,286.63,2.15,N
15.17153,76.69308,299.81,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,277.78,0.75,N
15.17216,76.66468,303.26,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,276.99,1.17,N
15.17275,76.66071,316.58,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,278.07,0.93,N
15.17334,76.65672,303.9,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,277.9,0.93,N
15.17665,77.10001,297.03,0.41,0.37,2026-09-06,2029,N,VIIRS,n,2.0NRT,275.56,0.27,N
15.17682,76.65726,311.46,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,279.46,1.6,N
15.17737,76.67767,318.25,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,279,1.44,N
15.17741,76.65328,303.36,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,278.85,0.66,N
15.17796,76.6737,304.5,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,279.15,1.44,N
15.18145,76.67422,307.58,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,279.24,1.32,N
15.18263,76.66628,328.99,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,278.67,4.01,N
15.18494,76.67477,303.39,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,278.76,1.32,N
15.1873,76.65886,303.92,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,278.34,0.98,N
15.22602,76.76505,295.28,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,270.75,0.37,N
15.2266,76.76109,299.69,0.43,0.38,2026-09-06,2029,N,VIIRS,n,2.0NRT,272.66,0.37,N
15.33194,76.28572,306.13,0.44,0.39,2026-09-06,2029,N,VIIRS,n,2.0NRT,283.68,1.32,N
15.33737,76.24843,303.54,0.45,0.39,2026-09-06,2029,N,VIIRS,n,2.0NRT,283.42,1.18,N
15.65793,73.98854,301.83,0.39,0.44,2026-09-06,2029,N,VIIRS,n,2.0NRT,287.12,0.42,N
16.54707,79.75684,305.42,0.38,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,290.32,1.27,N
17.46283,80.65475,307.66,0.39,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,279.96,0.92,N
17.5851,80.31999,305.01,0.39,0.36,2026-09-06,2029,N,VIIRS,n,2.0NRT,289.16,0.85,N
18.49386,74.20312,309.64,0.42,0.45,2026-09-06,2029,N,VIIRS,n,2.0NRT,289.93,1.01,N
18.69176,73.03945,305.78,0.49,0.49,2026-09-06,2029,N,VIIRS,n,2.0NRT,290.01,1.97,N
8.08521,80.78294,314.58,0.47,0.4,2026-09-06,2032,N,VIIRS,n,2.0NRT,291.12,1.88,N
10.44463,77.50969,308.74,0.39,0.36,2026-09-06,2032,N,VIIRS,n,2.0NRT,290.41,0.44,N
10.61761,77.42153,304.96,0.39,0.36,2026-09-06,2032,N,VIIRS,n,2.0NRT,292.05,0.67,N
10.90913,77.41766,305.74,0.39,0.36,2026-09-06,2032,N,VIIRS,n,2.0NRT,292.29,0.84,N
11.72184,76.97085,307.81,0.4,0.37,2026-09-06,2032,N,VIIRS,n,2.0NRT,275.69,1.32,N
32.28823,70.73848,302.97,0.45,0.63,2026-09-06,2205,N,VIIRS,n,2.0NRT,289.55,0.79,N
32.65387,70.47578,303.05,0.43,0.62,2026-09-06,2205,N,VIIRS,n,2.0NRT,290.22,0.33,N
33.29656,71.18871,301.83,0.45,0.63,2026-09-06,2205,N,VIIRS,n,2.0NRT,290.28,1.15,N
33.2976,71.18477,301.95,0.45,0.63,2026-09-06,2205,N,VIIRS,n,2.0NRT,290.28,1.13,N
25.38699,68.58179,312.36,0.49,0.65,2026-09-06,2208,N,VIIRS,n,2.0NRT,294.27,1.79,N
8.02418,80.36,331.59,0.33,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,294.65,5.32,D
8.0528,81.32001,331.26,0.57,0.52,2026-09-07,735,N,VIIRS,n,2.0NRT,295.48,5.47,D
8.06398,80.64025,332.58,0.63,0.54,2026-09-07,735,N,VIIRS,n,2.0NRT,294.51,7.53,D
8.06511,80.64231,330.51,0.63,0.54,2026-09-07,735,N,VIIRS,n,2.0NRT,294.82,9.1,D
8.06883,80.6097,343.14,0.64,0.54,2026-09-07,735,N,VIIRS,n,2.0NRT,295.07,8.99,D
8.07863,80.78094,331.36,0.62,0.54,2026-09-07,735,N,VIIRS,n,2.0NRT,288.14,3.64,D
8.13118,80.02525,340.17,0.35,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,292.88,5.23,D
8.13301,80.09626,331.97,0.34,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,291.48,6.31,D
8.19346,80.10268,351.75,0.34,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,292.84,5.18,D
8.2227,80.97877,333.28,0.6,0.53,2026-09-07,735,N,VIIRS,n,2.0NRT,293.44,5.01,D
8.25063,80.33293,349.05,0.33,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,294.46,3.86,D
8.26096,80.12309,343.55,0.34,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,290.9,3.68,D
8.33283,80.27589,341.44,0.33,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,292.58,3.14,D
8.33792,80.27499,331.57,0.33,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,291.07,3.14,D
8.38897,80.20666,341.05,0.33,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,294.14,3.5,D
8.3895,80.2097,367,0.33,0.56,2026-09-07,735,N,VIIRS,h,2.0NRT,295.34,9.34,D
8.43057,80.38477,331.9,0.32,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,289.74,1.88,D
8.43337,80.38214,332.28,0.32,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,292.88,2.14,D
8.45209,80.22456,332.12,0.33,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,293.52,2.13,D
8.46254,81.11243,339.88,0.58,0.52,2026-09-07,735,N,VIIRS,n,2.0NRT,293.17,6.74,D
8.46348,81.11768,340.22,0.58,0.52,2026-09-07,735,N,VIIRS,n,2.0NRT,293.12,6.74,D
8.46363,81.11488,351.82,0.58,0.52,2026-09-07,735,N,VIIRS,n,2.0NRT,293.31,11.4,D
8.46464,80.49741,332.45,0.32,0.54,2026-09-07,735,N,VIIRS,n,2.0NRT,290.59,5.87,D
8.48152,80.33078,330.11,0.33,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,293.36,3.22,D
8.50991,80.16398,330.11,0.33,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,291.81,1.9,D
8.51254,80.16476,338.1,0.33,0.56,2026-09-07,735,N,VIIRS,n,2.0NRT,290.38,2.89,D
8.53558,80.43092,344.56,0.32,0.55,2026-09-07,735,N,VIIRS,n,2.0NRT,291.59,4.6,D
8.55963,80.74296,331.46,0.61,0.53,2026-09-07,735,N,VIIRS,n,2.0NRT,290.23,6.87,D
8.60144,80.83746,341.11,0.6,0.53,2026-09-07,735,N,VIIRS,n,2.0NRT,289.34,9.32,D
8.94231,80.89068,334.28,0.59,0.53,2026-09-07,737,N,VIIRS,n,2.0NRT,290.41,4.81,D
8.94396,80.88758,337.97,0.59,0.53,2026-09-07,737,N,VIIRS,n,2.0NRT,290.01,10.05,D
8.9743,80.81862,332.21,0.59,0.53,2026-09-07,737,N,VIIRS,n,2.0NRT,291.7,8.32,D
9.17599,77.52721,333.26,0.49,0.65,2026-09-07,737,N,VIIRS,n,2.0NRT,288.8,2.66,D
9.265,80.71633,334.7,0.6,0.53,2026-09-07,737,N,VIIRS,n,2.0NRT,292.51,7.59,D
9.55967,78.24466,336.71,0.43,0.62,2026-09-07,737,N,VIIRS,n,2.0NRT,293.64,2.76,D
10.1291,79.13102,332.12,0.37,0.58,2026-09-07,737,N,VIIRS,n,2.0NRT,295.76,5.25,D
10.65692,77.37951,330.62,0.47,0.64,2026-09-07,737,N,VIIRS,n,2.0NRT,298.11,4.96,D
10.76486,79.56414,335.07,0.34,0.56,2026-09-07,737,N,VIIRS,n,2.0NRT,295.31,4.29,D
12.62981,79.35361,333.59,0.32,0.55,2026-09-07,737,N,VIIRS,n,2.0NRT,297.1,2.88,D
13.29172,78.11819,330.13,0.38,0.59,2026-09-07,737,N,VIIRS,l,2.0NRT,304.36,2.95,D
13.33688,77.90711,341.01,0.39,0.59,2026-09-07,737,N,VIIRS,n,2.0NRT,304.06,4.79,D
13.39129,78.55532,336.72,0.35,0.57,2026-09-07,737,N,VIIRS,n,2.0NRT,298.92,2.84,D
13.39136,78.55396,346.49,0.35,0.57,2026-09-07,737,N,VIIRS,n,2.0NRT,299.5,1.87,D
13.8661,79.33069,333.82,0.61,0.54,2026-09-07,737,N,VIIRS,n,2.0NRT,294.2,4.15,D
14.0443,80.13178,345.5,0.54,0.51,2026-09-07,737,N,VIIRS,n,2.0NRT,300.87,6.22,D
14.29615,77.58157,330.2,0.39,0.59,2026-09-07,737,N,VIIRS,n,2.0NRT,296.64,4.19,D
14.47812,77.5274,333.85,0.39,0.6,2026-09-07,737,N,VIIRS,n,2.0NRT,296.59,5.12,D
14.77676,79.65521,331.62,0.56,0.52,2026-09-07,737,N,VIIRS,n,2.0NRT,292.91,4.63,D
14.89407,79.23284,335.91,0.6,0.53,2026-09-07,737,N,VIIRS,n,2.0NRT,293.91,8.26,D
14.95541,79.63568,342.98,0.56,0.51,2026-09-07,737,N,VIIRS,n,2.0NRT,294.56,7.63,D
14.95639,79.64087,339.26,0.56,0.51,2026-09-07,737,N,VIIRS,n,2.0NRT,293.27,7.63,D
15.69215,80.01839,334.19,0.51,0.5,2026-09-07,737,N,VIIRS,n,2.0NRT,300.16,4.75,D
15.78737,78.27644,330.57,0.33,0.55,2026-09-07,737,N,VIIRS,n,2.0NRT,295.03,1.5,D
16.1232,79.9809,335.62,0.51,0.49,2026-09-07,737,N,VIIRS,n,2.0NRT,297.28,3.29,D
16.42542,79.45825,334.26,0.54,0.51,2026-09-07,739,N,VIIRS,n,2.0NRT,295.46,4.47,D
16.87874,80.85161,338.45,0.43,0.46,2026-09-07,739,N,VIIRS,n,2.0NRT,295.2,3.28,D
16.90787,79.90573,331.26,0.5,0.49,2026-09-07,739,N,VIIRS,n,2.0NRT,291.63,3.14,D
17.01457,79.93188,334.31,0.49,0.49,2026-09-07,739,N,VIIRS,n,2.0NRT,292.52,4.75,D
17.60496,83.18684,331.71,0.47,0.4,2026-09-07,739,N,VIIRS,l,2.0NRT,299.65,5.71,D
17.9126,83.45437,330.09,0.45,0.39,2026-09-07,739,N,VIIRS,l,2.0NRT,298.6,5.26,D
19.10229,82.16896,330.22,0.5,0.41,2026-09-07,739,N,VIIRS,l,2.0NRT,298.74,7.63,D
20.76041,85.29862,335.93,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,300.8,6.35,D
20.78744,85.25918,333.19,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,300.43,7.26,D
20.79349,85.25431,339.1,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,301.49,11.19,D
20.80732,85.25565,336.42,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,300.85,7.38,D
20.86327,84.98638,332.71,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,296.58,3.53,D
20.86386,84.9901,341.59,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,299.56,3.53,D
20.86444,84.99381,340.65,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,299.45,8.19,D
20.87168,84.99634,343.09,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,298.42,8.12,D
20.88653,84.98221,332.89,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,299.3,6.25,D
20.88985,84.98161,330.49,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.96,3.52,D
20.96211,85.18645,330.4,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,296.72,5.82,D
20.96409,86.00706,339.73,0.38,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,300.76,8.78,D
20.96852,86.01384,335.31,0.38,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,301.63,5.93,D
20.96964,86.0212,330.75,0.38,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,299.51,4.31,D
20.97015,86.00223,336.57,0.38,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,300.55,5.31,D
20.9703,85.17357,342.39,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,298.79,5.21,D
20.97089,85.17728,336.28,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.87,5.21,D
20.97402,86.00534,335.32,0.38,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,300.01,4.11,D
20.97693,85.17239,330.76,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.63,3.85,D
21.236,94.84895,367,0.34,0.56,2026-09-07,739,N,VIIRS,h,2.0NRT,291.95,12.41,D
21.23763,94.84933,367,0.34,0.56,2026-09-07,739,N,VIIRS,h,2.0NRT,291.67,10.69,D
21.6799,84.03884,331.65,0.4,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,299.85,3.63,D
21.74611,83.84345,340.17,0.41,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,300.69,12.68,D
21.74949,83.84281,341.41,0.41,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,300.15,11.39,D
21.7569,83.84543,336.81,0.41,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,299.79,7.87,D
21.76431,83.84805,333.67,0.41,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,296.86,5.12,D
21.76809,84.01927,330.61,0.4,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,299.44,7.95,D
21.80306,83.89296,335.17,0.4,0.37,2026-09-07,739,N,VIIRS,l,2.0NRT,299.72,5.38,D
22.20925,84.86183,337.56,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.82,3.47,D
22.3571,82.30258,336.1,0.45,0.39,2026-09-07,739,N,VIIRS,l,2.0NRT,298.18,10.02,D
22.57151,85.89799,330.51,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,299.25,4.01,D
22.57426,85.89369,339.35,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.88,3.54,D
22.57482,85.89742,331.58,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.26,3.54,D
23.508,94.00916,331.11,0.63,0.54,2026-09-07,739,N,VIIRS,n,2.0NRT,290.81,6.81,D
23.62771,96.60427,326.64,0.46,0.64,2026-09-07,739,N,VIIRS,n,2.0NRT,287.93,2.94,D
23.67601,86.39903,332.82,0.39,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,298.25,4.45,D
23.67936,86.39845,332.32,0.39,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,297.7,4.45,D
23.6855,86.39344,345.21,0.39,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,298.93,8.43,D
23.71457,86.45176,333.91,0.4,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,296.78,5.65,D
23.73581,86.43229,331.95,0.4,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,297.04,3.06,D
23.73637,86.43615,338.87,0.4,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,299.15,3.06,D
23.73973,86.43557,332.5,0.4,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,297.34,3.06,D
23.75722,86.40472,333.45,0.39,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,296.78,2.85,D
23.76057,86.40414,334.9,0.39,0.37,2026-09-07,739,N,VIIRS,n,2.0NRT,296.73,2.85,D
23.79465,86.35478,332.56,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,292.41,1.86,D
23.80133,86.32993,335.05,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.07,4.15,D
23.80467,86.32935,343.5,0.39,0.36,2026-09-07,739,N,VIIRS,n,2.0NRT,297.8,4.15,D
25.97929,93.56585,331.22,0.63,0.54,2026-09-07,739,N,VIIRS,n,2.0NRT,291.4,3.67,D
30.68413,73.86338,333.71,0.62,0.54,2026-09-07,744,N,VIIRS,n,2.0NRT,295.36,5.51,D
31.25838,74.14626,331.24,0.58,0.52,2026-09-07,744,N,VIIRS,n,2.0NRT,300.47,3.55,D
35.8244,68.37402,331.82,0.47,0.64,2026-09-07,744,N,VIIRS,n,2.0NRT,301.58,1.06,D
35.82621,68.37363,333.69,0.47,0.64,2026-09-07,744,N,VIIRS,n,2.0NRT,302.64,1.69,D
36.96354,81.34337,347.42,0.38,0.36,2026-09-07,744,N,VIIRS,n,2.0NRT,307.76,3.38,D
36.9642,81.34764,341.74,0.38,0.36,2026-09-07,744,N,VIIRS,n,2.0NRT,308.38,3.38,D
36.96814,81.35114,345.61,0.38,0.36,2026-09-07,744,N,VIIRS,n,2.0NRT,309.41,2.94,D
36.97143,81.35034,339.76,0.38,0.36,2026-09-07,744,N,VIIRS,n,2.0NRT,308.74,2.94,D
36.97208,81.35461,339.6,0.38,0.36,2026-09-07,744,N,VIIRS,l,2.0NRT,311.13,2.94,D
24.80595,68.12324,354.71,0.61,0.53,2026-09-07,922,N,VIIRS,n,2.0NRT,301,28.36,D
25.29603,68.12163,341.06,0.62,0.54,2026-09-07,922,N,VIIRS,n,2.0NRT,306.47,4.74,D
33.20423,70.47748,347.8,0.51,0.66,2026-09-07,924,N,VIIRS,n,2.0NRT,298.83,6.6,D
33.20913,70.47443,343.24,0.51,0.66,2026-09-07,924,N,VIIRS,n,2.0NRT,298.42,4.15,D
31.3671,76.35385,311.15,0.43,0.62,2026-09-07,2006,N,VIIRS,n,2.0NRT,289.99,2.46,N
32.30096,74.31669,305.12,0.57,0.69,2026-09-07,2006,N,VIIRS,n,2.0NRT,291.62,1.27,N
21.92332,85.22227,300.52,0.38,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.2,1.07,N
22.01295,83.75442,307.61,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.52,1.24,N
22.01634,83.75499,307.63,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.06,0.97,N
22.01691,83.75108,305.81,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.89,1.19,N
22.02825,83.74499,304.38,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.59,0.63,N
22.03677,83.73435,305.64,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.32,1.03,N
22.03716,83.35303,312.58,0.42,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.7,1.48,N
22.03734,83.73043,309.51,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.19,1.29,N
22.03775,83.34901,309.61,0.42,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.74,0.81,N
22.04016,83.73492,307.47,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.43,1.77,N
22.06517,83.70693,303.72,0.41,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,278.88,0.88,N
22.09159,83.12476,306.26,0.42,0.38,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.68,1.03,N
22.09291,83.12337,306.99,0.42,0.38,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.74,0.8,N
22.20656,84.85925,306.99,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.38,1.63,N
22.2093,84.86359,310.79,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,292.15,1.38,N
22.21032,84.87914,311.4,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.41,2.44,N
22.2109,84.8754,332.48,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,292.05,2.44,N
22.21147,84.87166,321.25,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.36,2.21,N
22.21205,84.86791,317.55,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.13,2.21,N
22.21262,84.86417,306.93,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.9,1.38,N
22.21537,84.8685,311.14,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.15,1.97,N
22.31507,82.53609,304.74,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.46,2.33,N
22.31799,82.5677,310.21,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.26,2.46,N
22.31859,82.56335,316,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.56,3.61,N
22.321,82.54596,306.64,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.35,2.18,N
22.32211,82.59047,312.49,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.68,2.42,N
22.32993,82.53404,306.15,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.93,1.51,N
22.33097,82.60513,320.14,0.45,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.97,2.59,N
22.35425,82.30378,306.13,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.06,1.04,N
22.35666,87.2903,307.49,0.4,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.22,1.66,N
22.35786,82.30437,321.87,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.04,2.03,N
22.35847,82.2999,306.3,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,289.92,1.81,N
22.36481,87.30393,307.46,0.4,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.09,1.06,N
22.36546,87.30004,318.07,0.4,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.62,2.53,N
22.37614,87.27805,304.92,0.4,0.37,2026-09-07,2008,N,VIIRS,n,2.0NRT,279.82,1.63,N
23.69606,86.07864,306.71,0.38,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,286.25,2.29,N
23.75589,85.85011,304.3,0.38,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.83,0.66,N
23.76423,86.39191,297.67,0.39,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,280.38,1.12,N
23.77234,86.19652,315.34,0.38,0.36,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.2,2.42,N
24.13551,82.59011,313.35,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,286.91,2.22,N
24.14507,82.65659,301.21,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,284.54,0.69,N
24.1812,82.66249,307.03,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,286.44,1.4,N
24.20153,82.7096,305.27,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.83,1.32,N
24.2045,82.70778,304.64,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.58,1.22,N
24.20514,82.71014,308.99,0.46,0.39,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.9,1.6,N
24.76122,74.60571,303.2,0.47,0.64,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.66,1.01,N
24.76444,74.60759,305.29,0.47,0.64,2026-09-07,2008,N,VIIRS,n,2.0NRT,291.17,1.01,N
26.77367,94.50772,303.98,0.52,0.5,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.53,1.96,N
27.32268,95.27859,305.5,0.56,0.51,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.17,0.88,N
27.32445,95.27393,304.83,0.56,0.51,2026-09-07,2008,N,VIIRS,n,2.0NRT,287.95,1.4,N
27.3751,95.3355,307.7,0.56,0.52,2026-09-07,2008,N,VIIRS,n,2.0NRT,288.08,0.94,N
28.34664,77.22958,305.33,0.35,0.57,2026-09-07,2008,N,VIIRS,n,2.0NRT,292.45,0.56,N
28.37362,77.22543,312.87,0.35,0.57,2026-09-07,2008,N,VIIRS,n,2.0NRT,292.68,0.97,N
28.66099,77.57737,306.46,0.34,0.56,2026-09-07,2008,N,VIIRS,n,2.0NRT,293.34,0.67,N
28.85041,77.14855,306.37,0.36,0.57,2026-09-07,2008,N,VIIRS,n,2.0NRT,292.68,0.72,N
29.90967,74.95046,307.94,0.5,0.66,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.62,6.63,N
29.91,74.94514,367,0.5,0.66,2026-09-07,2008,N,VIIRS,h,2.0NRT,291.13,10.9,N
29.91032,74.93981,303.98,0.5,0.66,2026-09-07,2008,N,VIIRS,n,2.0NRT,290.29,10.9,N
15.17621,77.1028,303.67,0.49,0.49,2026-09-07,2010,N,VIIRS,n,2.0NRT,289.79,4.86,N
17.60513,83.20155,316.15,0.4,0.37,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.83,2.39,N
17.61128,83.20637,311.32,0.4,0.37,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.45,0.96,N
17.6936,83.24232,309.93,0.39,0.37,2026-09-07,2010,N,VIIRS,n,2.0NRT,294.74,1.2,N
17.95531,80.79729,310.34,0.49,0.4,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.27,1.99,N
17.95595,80.79268,307.32,0.49,0.4,2026-09-07,2010,N,VIIRS,n,2.0NRT,293.32,2.72,N
17.96845,83.15285,307.51,0.4,0.37,2026-09-07,2010,N,VIIRS,n,2.0NRT,294.04,0.8,N
18.7168,79.53994,306.37,0.39,0.44,2026-09-07,2010,N,VIIRS,n,2.0NRT,292.98,1.38,N
